Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,6.657197812024285,5.136457443237305,0.08560924369747899,0.35714285714285715,[9.999965849158595e-05]
2,5.997774881475112,4.921846270561218,0.24107142857142858,0.4598214285714286,[9.999863397100895e-05]
3,5.474320411682129,4.4079389572143555,0.351890756302521,0.4330357142857143,[9.999692645226427e-05]
4,4.884055249831256,4.183685541152954,0.4133403361344538,0.5,[9.999453595867718e-05]
5,4.480500684064977,4.15800404548645,0.4543067226890756,0.5267857142857143,[9.999146252290264e-05]
6,4.044655743767233,4.461402893066406,0.4810924369747899,0.4955357142857143,[9.998770618692484e-05]
7,3.8412817786721623,3.2846298813819885,0.44065126050420167,0.5089285714285714,[9.998326700205657e-05]
8,3.4732494634740494,3.598266124725342,0.4642857142857143,0.5267857142857143,[9.997814502893856e-05]
9,3.0794681661269245,3.3461886644363403,0.520483193277311,0.5357142857142857,[9.997234033753875e-05]
10,2.6299392475801358,3.201571226119995,0.5588235294117647,0.5669642857142857,[9.996585300715116e-05]
11,2.3544567823410034,2.2937174439430237,0.5409663865546218,0.5133928571428572,[9.995868312639487e-05]
12,2.086996730636148,2.178782105445862,0.6102941176470589,0.6964285714285714,[9.99508307932129e-05]
13,1.7014949181500603,2.295498311519623,0.6460084033613446,0.4419642857142857,[9.994229611487074e-05]
14,1.7920178946326761,2.224435806274414,0.592436974789916,0.6964285714285714,[9.9933079207955e-05]
15,1.50190769924837,1.551481306552887,0.6633403361344538,0.6383928571428572,[9.99231801983717e-05]
16,1.3778586387634277,2.2444222569465637,0.6544117647058824,0.5625,[9.991259922134466e-05]
17,1.2855444550514221,1.5015647411346436,0.680672268907563,0.6383928571428572,[9.990133642141359e-05]
18,1.2762997676344479,1.773769736289978,0.6764705882352942,0.6026785714285714,[9.98893919524321e-05]
19,1.0103457359706653,1.3289029598236084,0.6848739495798319,0.7008928571428572,[9.98767659775657e-05]
20,0.9360177797429702,1.1658631563186646,0.7148109243697478,0.6741071428571428,[9.986345866928941e-05]
21,0.9661822231376872,1.534861147403717,0.6622899159663865,0.5982142857142857,[9.984947020938557e-05]
22,0.9218637294629041,1.1060007214546204,0.7027310924369747,0.7366071428571428,[9.983480078894124e-05]
23,0.7995915114879608,1.1631564497947693,0.7699579831932772,0.7678571428571428,[9.981945060834564e-05]
24,0.7819516080267289,1.1489331722259521,0.7289915966386554,0.7232142857142857,[9.98034198772874e-05]
25,0.8439685614670024,0.8045826256275177,0.7127100840336135,0.7723214285714286,[9.978670881475172e-05]
26,0.7509186320445117,1.7472136914730072,0.7589285714285714,0.6517857142857143,[9.976931764901733e-05]
27,0.6621707169448628,1.179954320192337,0.7967436974789917,0.7276785714285714,[9.975124661765341e-05]
28,0.6210085118518156,0.9265357553958893,0.7741596638655462,0.7633928571428572,[9.973249596751631e-05]
29,0.6628273322301752,0.7724641859531403,0.7746848739495799,0.7053571428571428,[9.971306595474623e-05]
30,0.6695927539292503,1.0130989253520966,0.7589285714285714,0.7946428571428572,[9.96929568447637e-05]
31,0.547438391867806,0.9190288484096527,0.8319327731092436,0.7633928571428572,[9.967216891226589e-05]
32,0.48008645632687735,0.9441663920879364,0.8303571428571429,0.65625,[9.965070244122301e-05]
33,0.4715992370072533,0.7792952954769135,0.8597689075630253,0.7946428571428572,[9.962855772487425e-05]
34,0.4015889386920368,0.7599157989025116,0.8665966386554622,0.7946428571428572,[9.96057350657239e-05]
35,0.5346605094040141,1.67100390791893,0.8140756302521008,0.65625,[9.958223477553713e-05]
36,0.477957167169627,0.8214384615421295,0.8319327731092436,0.7455357142857143,[9.955805717533585e-05]
37,0.5896662421086255,1.0150197744369507,0.766281512605042,0.7321428571428572,[9.953320259539421e-05]
38,0.616097975303145,0.9502333700656891,0.7809873949579832,0.6160714285714286,[9.950767137523414e-05]
39,0.5119543697904138,0.6757687777280807,0.8303571428571429,0.7767857142857143,[9.948146386362068e-05]
40,0.47534534072174744,0.6431258618831635,0.8303571428571429,0.8303571428571428,[9.945458041855729e-05]
41,0.4345381338806713,0.798675149679184,0.8482142857142857,0.6607142857142857,[9.942702140728085e-05]
42,0.43537703945356254,0.5928530693054199,0.8597689075630253,0.8035714285714286,[9.939878720625674e-05]
43,0.38752098995096546,0.6211946606636047,0.8707983193277311,0.7366071428571428,[9.936987820117364e-05]
44,0.37599549398702736,0.7708542346954346,0.858718487394958,0.6964285714285714,[9.93402947869383e-05]
45,0.421804526272942,0.7948519885540009,0.8293067226890757,0.8303571428571428,[9.931003736767013e-05]
46,0.3039449190392214,0.5905987322330475,0.8928571428571429,0.7767857142857143,[9.927910635669562e-05]
47,0.31830326467752457,0.9589529633522034,0.888655462184874,0.7544642857142857,[9.924750217654282e-05]
48,0.36951471689869375,0.5533433705568314,0.8655462184873949,0.8303571428571428,[9.921522525893545e-05]
49,0.3684870885575519,0.6913221776485443,0.8639705882352942,0.8660714285714286,[9.918227604478707e-05]
50,0.42674844317576466,0.6442173719406128,0.8377100840336135,0.7946428571428572,[9.914865498419506e-05]
